Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
02:20,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",3
--,"REBOUND OFF by BUESCHER,HUNTER",,,,,,,"REBOUND OFF by BUESCHER,HUNTER",3
02:00,"GOOD LAYUP by KNOX,JOEY(in the paint)",61 (+2),,59,,61-59 (+2),,"GOOD LAYUP by KNOX,JOEY(in the paint)",3
01:52,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3
01:52,"SUB IN by MCNAMARA,BRENDEN",,,,,,,"SUB IN by MCNAMARA,BRENDEN",3
01:52,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",3
01:40,"MISS LAYUP by MCNAMARA,BRENDEN",,,,,,,"MISS LAYUP by MCNAMARA,BRENDEN",3
--,"REBOUND OFF by GALVIN,OWEN",,,,,,,"REBOUND OFF by GALVIN,OWEN",3
01:30,"TURNOVER  by JAMES,MAC",,,,,,,"TURNOVER  by JAMES,MAC",3
01:30,"STEAL  by SMITH,LUKE",,,,,,,"STEAL  by SMITH,LUKE",3
01:13,"MISS 3PTR by CRUMLY,JONNY",,,,,,,"MISS 3PTR by CRUMLY,JONNY",3
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",3
00:46,"MISS 3PTR by MCNAMARA,BRENDEN",,,,,,,"MISS 3PTR by MCNAMARA,BRENDEN",3
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3
00:36,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3
00:36,"SUB IN by WARLICK,JORDAN",,,,,,,"SUB IN by WARLICK,JORDAN",3
00:36,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",3
00:36,"SUB IN by LOVE,KERRY",,,,,,,"SUB IN by LOVE,KERRY",3
00:36,"SUB OUT by WEATHERFORD,MITCH",,,,,,,"SUB OUT by WEATHERFORD,MITCH",3
00:23,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",3
00:23,"TURNOVER  by SMITH,LUKE",,,,,,,"TURNOVER  by SMITH,LUKE",3
00:23,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",3
00:23,"SUB OUT by WARLICK,JORDAN",,,,,,,"SUB OUT by WARLICK,JORDAN",3
00:23,"SUB IN by DARST,DANIEL",,,,,,,"SUB IN by DARST,DANIEL",3
00:23,"SUB IN by WEATHERFORD,MITCH",,,,,,,"SUB IN by WEATHERFORD,MITCH",3
00:23,"SUB OUT by GALVIN,OWEN",,,,,,,"SUB OUT by GALVIN,OWEN",3
00:23,"SUB OUT by LOVE,KERRY",,,,,,,"SUB OUT by LOVE,KERRY",3
00:00,"MISS 3PTR by JAMES,MAC",,,,,,,"MISS 3PTR by JAMES,MAC",3
--,"REBOUND OFF by DARST,DANIEL",,,,,,,"REBOUND OFF by DARST,DANIEL",3
